definition_version,evaluation_git_sha,inventory_hash,dataset_policy_hash,config_hash,checkpoint_role,artifact_key,formula_id,reporting_tier,direction,fit_split,query_split,transform,detector,ood_dataset,ood_group,class_index,statistic,quantile_probability,sample_count,role,optimizer,lr,weight_decay,mean,sample_sd_ddof1,formatted,seed0,seed1,seed2
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,,id_test_vs_places365,detector_declared,ood_score/max_logit,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.6475941083144204,0.04473447205424397,0.647594 ± 0.044734,0.673769149702364,0.5959407556415257,0.6730724195993716
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,,id_test_vs_places365,detector_declared,ood_score/msp,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.7023000567943819,0.03436577702926634,0.702300 ± 0.034366,0.7265604718655737,0.6629746138993454,0.7173650846182266
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/ctm_prototype_cosine,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9678297726844214,0.0004434780778297071,0.967830 ± 0.000443,0.9681783170955789,0.9679804010799559,0.9673305998777295
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/gda_class_density,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.973936406797289,0.0003021347316469246,0.973936 ± 0.000302,0.9738588746384805,0.9736805935676265,0.97426975218576
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/knn_l2_k50,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.970830379282502,0.0004254071501234477,0.970830 ± 0.000425,0.9713215896590579,0.9705871231044438,0.9705824250840043
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/mahalanobis_pp,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9621289654861789,0.0013519419722295334,0.962129 ± 0.001352,0.9613977407469039,0.9613001198692049,0.9636890358424279
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/mahalanobis_raw,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9619087556675803,0.0006644802495102473,0.961909 ± 0.000664,0.9611430130363235,0.9623336111349354,0.9622496428314818
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/marginal_mahalanobis_raw,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9388358506606687,0.0004301167665936238,0.938836 ± 0.000430,0.9383968875289437,0.939256538487976,0.9388541259650864
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/ncp_euclidean_raw,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9689919425896077,0.0009653568927256471,0.968992 ± 0.000965,0.9690267678649758,0.9699394156086103,0.9680096442952371
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/neco_author_std_dim100,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9642913376500495,0.002468098459930872,0.964291 ± 0.002468,0.9626289251672551,0.963117849759989,0.9671272380229041
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/relative_mahalanobis_pp,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9697870818776607,0.00022680810450197375,0.969787 ± 0.000227,0.9700489325773975,0.9696603487292774,0.9696519643263073
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/relative_mahalanobis_raw,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9709464134941067,0.0004691657878707904,0.970946 ± 0.000469,0.9707312675577284,0.9706234046395801,0.9714845682850118
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/vim_author_dim,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9710158280698474,0.0007162376524468898,0.971016 ± 0.000716,0.9709709720405504,0.9703230726623869,0.9717534395066048
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/vim_dim128,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9710755605366571,0.0013665469081642647,0.971076 ± 0.001367,0.9719566849752008,0.9695013470283796,0.9717686496063909
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/vim_dim256,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9713133987442958,0.0010266703231434228,0.971313 ± 0.001027,0.9706749315760926,0.9707675764291814,0.9724976882276134
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/vim_dim320,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9710158280698474,0.0007162376524468898,0.971016 ± 0.000716,0.9709709720405504,0.9703230726623869,0.9717534395066048
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/vim_dim64,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9713297258400759,0.0015676323426125464,0.971330 ± 0.001568,0.9728471969568349,0.9697163370075808,0.9714256435558122
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_places365,detector_declared,detector/weight_cosine_appendix,places365,far,,,,45195,C1,sgd,0.1,0.0005,0.9668090906048216,0.0015733931247689597,0.966809 ± 0.001573,0.9684193745650702,0.9652753849002402,0.9667325123491541
