definition_version,evaluation_git_sha,inventory_hash,dataset_policy_hash,config_hash,checkpoint_role,artifact_key,formula_id,reporting_tier,direction,fit_split,query_split,transform,detector,ood_dataset,ood_group,class_index,statistic,quantile_probability,sample_count,role,optimizer,lr,weight_decay,mean,sample_sd_ddof1,formatted,seed0,seed1,seed2
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/neco_author_std_dim100,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9210831423659803,0.004455026758984889,0.921083 ± 0.004455,0.9159392362687031,0.9236057398671326,0.9237044509621051
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/relative_mahalanobis_pp,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9390023894622178,0.0009633148324920255,0.939002 ± 0.000963,0.9384922364711513,0.9401134936505148,0.938401438264987
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/relative_mahalanobis_raw,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9362253783341662,0.002413026813852013,0.936225 ± 0.002413,0.9334925841307997,0.9371210575947769,0.9380624932769218
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_author_dim,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.935176471321237,0.0009601807901428005,0.935176 ± 0.000960,0.9341245370908878,0.9360057912524922,0.935399085620331
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim128,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.931752763141791,0.0017071599362805151,0.931753 ± 0.001707,0.9299347226272239,0.9320019034375772,0.9333216633605719
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim256,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9353761160493278,0.0012398581133297344,0.935376 ± 0.001240,0.9339479564927617,0.936176904258178,0.9360034873970435
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim320,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.935176471321237,0.0009601807901428005,0.935176 ± 0.000960,0.9341245370908878,0.9360057912524922,0.935399085620331
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim64,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9284478705373859,0.001242328998832191,0.928448 ± 0.001242,0.9298504974242646,0.9280070560449858,0.9274860581429067
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/weight_cosine_appendix,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9364875325341785,0.0017666454819925995,0.936488 ± 0.001767,0.9385257170378833,0.9353950290727746,0.9355418514918774
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,,id_test_vs_tin,detector_declared,ood_score/energy_t1,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9009541349915923,0.00399737732477091,0.900954 ± 0.003997,0.9014623407664056,0.8967269576467374,0.9046731065616338
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,,id_test_vs_tin,detector_declared,ood_score/max_logit,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9006975599715291,0.003969195878134352,0.900698 ± 0.003969,0.9011777948875852,0.8965100957162143,0.9044047893107876
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_in,OOD-2,appendix,up,,id_test_vs_tin,detector_declared,ood_score/msp,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9127613338280964,0.001968060962329909,0.912761 ± 0.001968,0.9140767040937319,0.9104987765042123,0.9137085208863454
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/ctm_prototype_cosine,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8785916489319927,0.0013444296562327258,0.878592 ± 0.001344,0.8791550820073422,0.879562688746431,0.8770571760422048
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/gda_class_density,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8851550141051457,0.005964241687909431,0.885155 ± 0.005964,0.891196852002044,0.8792715220078496,0.8849966683055437
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/knn_l2_k50,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.892782685136003,0.0011901345453131562,0.892783 ± 0.001190,0.8936883368360911,0.893224994183359,0.8914347243885589
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/mahalanobis_pp,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8745114404049196,0.005717954524928949,0.874511 ± 0.005718,0.8679150157673199,0.8780553974072978,0.8775639080401408
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/mahalanobis_raw,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8404762104189182,0.0027593821872855325,0.840476 ± 0.002759,0.8423961599069434,0.8373140695757927,0.8417184017740188
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/marginal_mahalanobis_raw,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.7582337980123567,0.00655204848231684,0.758234 ± 0.006552,0.7633586167553199,0.7508514805552929,0.7604912967264572
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/ncp_euclidean_raw,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8654821441177857,0.0022717687442570422,0.865482 ± 0.002272,0.8680194363110602,0.8647901647115722,0.8636368313307246
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/neco_author_std_dim100,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8730449228464884,0.008368605621225732,0.873045 ± 0.008369,0.8635953214880372,0.8760197704782358,0.8795196765731923
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/relative_mahalanobis_pp,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8794572736265901,0.0022315640168945527,0.879457 ± 0.002232,0.88170423892349,0.8794261453974537,0.8772414365588265
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/relative_mahalanobis_raw,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8824769486501381,0.0004999868584088751,0.882477 ± 0.000500,0.8822078712371002,0.883053850180509,0.8821691245328053
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_author_dim,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8891002454733995,0.0010675650418166544,0.889100 ± 0.001068,0.8879582482822062,0.8892692777395743,0.890073210398418
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim128,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8904112966453076,0.002703919501568252,0.890411 ± 0.002704,0.889314156565775,0.8884283862080854,0.8934913471620622
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim256,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8905376832821658,0.0028011153243882683,0.890538 ± 0.002801,0.8880403167245222,0.89000630553167,0.8935664275903052
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim320,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8891002454733995,0.0010675650418166544,0.889100 ± 0.001068,0.8879582482822062,0.8892692777395743,0.890073210398418
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/vim_dim64,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8901874078983149,0.004455658453865078,0.890187 ± 0.004456,0.8952751127663635,0.8869807307218246,0.8883063802067566
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,id_train,id_test_vs_tin,detector_declared,detector/weight_cosine_appendix,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8885441293849666,0.0036563728080767507,0.888544 ± 0.003656,0.8927452602767083,0.8860803332486488,0.8868067946295424
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,,id_test_vs_tin,detector_declared,ood_score/energy_t1,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8822213991752395,0.002077016714837733,0.882221 ± 0.002077,0.8807745721147661,0.8812883052269156,0.8846013201840366
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,,id_test_vs_tin,detector_declared,ood_score/max_logit,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8804899969291701,0.0018965164019618696,0.880490 ± 0.001897,0.878720025762338,0.8802582121627165,0.8824917528624556
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/ap_out,OOD-3,appendix,up,,id_test_vs_tin,detector_declared,ood_score/msp,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.8542690939561676,0.0036696510830589776,0.854269 ± 0.003670,0.8503100578774325,0.85755661202109,0.8549406119699801
metric_contract_v1.2,c38b09694be88aa74de0741b39e9d3ba0d6ff61a,35a1a66f78dfd6255c4d804586ee6863969be78d21acec5cd0ccf00476ddaa5c,f80984d28ef9a7550633fb3aea514f783f3db1fa655a6d3f49850b10857e6afc,188f2e248d512bb338cd5c33c140337ac59206948aa209631ca797a09d4b9eb2,last,ood_metric/aupr_in_openood_auc,OOD-2,primary,up,id_train,id_test_vs_tin,detector_declared,detector/ctm_prototype_cosine,tin,near,,,,17793,C1,sgd,0.1,0.0005,0.9329319224814266,0.001075632484646774,0.932932 ± 0.001076,0.9338246397183487,0.9332334122387772,0.931737715487154
